#module	recipe	olean_sha256	olean_size	ilean_sha256	ilean_size	v2_olean_sha256	vs_v2	reason_class	cb_detail	ilean_vs_v2	backend	lean_wall_s	maxrss_kb
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0015	plain	96b88ff8b529b844131dd2f33c41fb3ba00e3280712bcd63f077c56adf0b91d7	2090920	03bed61f04cb6df0cba8536dbcf3cc82b949a1ebeaa794a57bd6c59b15f253d4	141013	31e9f45a0ad50b9c3e560df17b17a83664499bbfb6a349f807a99eec3f1b16b4	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.599	1763628
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0016	plain	9f2b3fd87fdde605d8e79e8bbde5c513e128f560c51d5b33fba4b5af9e0f4b53	2098456	3660c0d8cccb160e8fccac210d428c1d60c1a9f19a74352b3006e4bf0f2896a5	141013	cc08c2abff59016c7e97f7b1f41a4fac55c520929148413c1eb4db86538a9660	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.106	1766748
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0017	plain	849acd36f991d919caf18551b19af65325e01a49e7b0bff3db82e65be71c0642	2082208	8f0b7694d27cf407f63b4c2e6c38c38b8e88104b97afc3307a529e2e7ccafd10	141013	202785d3b7be32c98eb917eb8b758b4d5f2e3511054f62b9993140de30ab873a	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	20.085	1805504
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0018	plain	845329554dbd3aa6b47404037b83ccfe439163abc0781dfc0faddebfd59ac97d	2076584	8639462127bdf729299f41a02d210eceafa6d888eaefad0083e296bd190d457e	140920	f65f4845efa2fa2e547ad84a8083ab2538274209a9b164f39342d6b1c8ddc95d	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.615	1771396
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0019	plain	d4ae42233d78c09e388f7ada8e30f3a238c35b7d0bd6678608fa97f5bfcf33d4	2101560	5ed53b23c2688180c2f8f054b87acef2d98eab3ab9b8860a692adba4d1b6d640	141011	5a3692adf359989eb913d039b4c1ee8b56755e41574703444761f84d7d5865b2	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	27.102	1779636
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0020	plain	87123df495911144a06609c2376438caf154e5472ec838c07a996f01b688750b	2073184	b3a2f7ff84e9d91f5a9f62af64da092fe1cf24aba8886fbcb6bb24898b87087e	141009	37e2d28d4f3ecc5cb941a881cbde3d47c11836222c361aca45563f5324aa03a6	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	28.629	1773692
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0021	plain	5b686e751bd520d26fc829b78887a1d0af093f1e9296007f4e312200cd1d320c	2079488	d840031a937e384c8b0a6155f36c28a822329626bbfa67ee2ad8410a8b08d8be	140920	07fc59f3475ae4ae4bc13ef9503194e088afd5521d18092eb8433b08925ee654	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	30.162	1774108
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0022	plain	650b68a99318930aa33d0f5e1c2e8c93a17f12006a21879cfd0f8f7ed0d69cf5	2092840	2734697a9f2c2f942e90be1db8f028a11dcbd7ed9951e4f4eb783bcb26e0c661	141013	3506a985835691027478091d77834785c68d9ce6d3f72edbc8d8bdca2a68a8e8	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	26.126	1758916
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0023	plain	a85638f831aeee1c29836ea6e818369ae18bcc50947615c7e22ce5df725391f3	2076648	b141670102045c4c21c2a87217ef2bed58575f72487b08422291dcd1f97031e1	140920	13e3042a972d76b987e8cace25aaa2940872c9ab654c8df406815d4268747584	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	27.635	1766680
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0024	plain	29358f8695c5dabb0f594afc0d16400adece7a4ecfb044f255f4b10c5fd4d066	2089368	2f5f89635fd7b000ca743dd570e3a6e5402c9f9bd7f8dfb018a5e2dfc986eb5c	141011	ec357b6384f89cb8f82622ee41c436c180f8c9b5059298d4b7a73c17bc57ab43	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.632	1759728
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0025	plain	37e8b8943c51c170c05e7eac8c4c02561ebdef0eeef572a85cbe7fdefae80794	2090544	0dde095182e7be834ac49df55ba46a8575b386e892e6538befe86ae302be5ed5	141009	02817ece1db9389a5fcdcb466afd11dda463814d1b73d78532196f671174af1c	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	26.649	1759028
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0026	plain	bfa74543835d640e41ef7b097a68d4e3f480206ce4c8d56b707a6cf65a65f6b2	2084824	b51ed2d418ea8378bd6db2642200131995c47fb1a46f2f6065bbee13aebe6a49	140920	cee5b1e548741530ae6dad68e54dfc9a5b84045ba62b938c2e8e681731b4ef5b	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	19.558	1804084
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0027	plain	3b4bc194865668c4c8a5737863198add1ca86aab26ffa7496b5be8323ad249d1	2102120	fadd0d49c13ec53830d5b2168e65775e342372d72bf67bd1afcada2a60cb209c	140916	1d196571564a6223d36bb97ac4ab2d7ece5ced4efe0a0f610ff6590ea5bfe186	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	20.075	1808904
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0028	plain	244b8676aa0af0acdb209c721083a3fbb5e7a0340e826082b153808236b00b39	2082768	b98c5c32c35e6e693519602b1204c3991223d4c70d45f92b1e6e1994576114b7	140918	df6fbaee732f6a6b3e2377444cfa1d004c0aa8fe64e8065fb9f4be9ba0d93f80	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.581	1800708
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0029	plain	2c369695b7450da811fb91d4480b062e90bc4e978938fb626f4768da83e0f0df	2061352	aa7c55a27926526a227137ceac592a1ac0689d01dea2950c32aae8e29c458eda	141013	b5e8352a6b6107498163b4e11f389f81a14f43c12c706a73302a49ed43f904ac	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.58	1797620
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0030	plain	1acba69f1a0b64c8fde11772fc8f965a2ff3f309da78c16085b0e052209a8af4	2067384	acc0890daa854c365eeec7b3d3ee642643b4e62270ed74919b6ccd75478c2010	141011	7f967752b935824eac5e664f3a2d8d80334a44b13adb15f75bacd85b4d6e3352	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	20.074	1813516
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0031	plain	d8d94e95d46e28e405695b6152a32d5ed7dae288dfd6ee183612891ec859d0ca	2072016	28aff390a8d0f70a34249db82d24ec932d4c8a748102517008f4638e347b1a49	140920	e3fcd84a7bded90433704377acfbf2c4e3a72a43a14b873dfe29a906da980751	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.603	1761000
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0032	plain	66236a3c3e94ac1bf6e4545a001e5906c147e5a6c607fd5eba023253009a9636	2074504	0187e1469b32be67ef10abfa4a5acb342b377d9989144c3398bb1fac12f030ac	140920	07e0f461feb3523309c168dc322ed76b1ae1dd4142422bdef73f22ffcb20ffd6	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.081	1767980
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0033	plain	c0e0c0b441848bed9b1af2c8d773267d7887d621fbe96ef49e253ba0138a0b99	2066664	43c32bdbf9ada8d2e9d868310d23c00b56d64f163b5d49481492294b1ae8ceb7	140920	5bc47f9e79bb2be7221375f9fa2da4e208763b49b4fcd1fe78ef979a304651c5	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.096	1762780
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0034	plain	961b25817c8095aaa635272d5e5f2a6089aec3107dd9691a99e0594da906840d	2085320	3e4d1e5fac8b4741a4daceced109e4b6f5aff25ebd5a24b9570e7af61392a186	141013	9442fbc178f6cda943868580fcd4e7ab13fd6ca221898ea29da07129c0773f75	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.143	1758852
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0035	plain	86e831bb1acc8f39faec29986b5c2107cc2fdc657f2b67563cdea345cd4765b0	2083184	cceab8db8afe255bc4cc951a8138df26bfeaeb00448b7273cdc3016306b934ae	141010	d861b85139f2aba93cfb1752578457727796bf79c0da348949d67ad21aab2568	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	28.674	1758636
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0036	plain	26a5d23731b05cf9ffd846301520b42e19c182036c767c959f48e0342bcfd386	2097800	f7a4e0b363083bc317d652218a47f38c14c3b858da97b9b1034accb0e9ba27de	140916	3058d3176f9696a1f1e7b5206340faab9eed1aa6c86ace0ee7ceccd33dc6b381	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	27.169	1762784
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0037	plain	700e55f14de7ccbde8cade4bbc71567e7a16d30485940c0a63b0416b21a2599c	2070768	73e8114a11be054fa4880e6f3f909a44716e41730fa2823d266e6390e25e9ca2	140920	4210f4ded8dffd624f79c4761e5c1ea2c4d34c05ec2a7cfd309b352c8b4e9d71	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.146	1756860
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0038	plain	b907f25593c3cb1a076a19a96080e217d55fb72cd5aa0a87eb88abcf1cc1f92c	2079480	4f3a689f38c73fdded2e9a3aa5388cc620da67ec698919aaef0634366a2a9a50	141012	c9496da00edec754f8f3577bc08c9b2acc46e56f55a4ca4badd04d551a595cbc	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	28.174	1758540
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0039	plain	415ad6b594f622caaa6b261170890e7e7d52d6bb1e22c61e65870c980dfa0011	2077216	ad6edd00cbc236394f7cba32fab48ee6839451a57adacfd6f8fb59bd7589eee6	141011	a8b74e0d7563bb03a7d3f7ce79f19a7385dce7bf6cd522423954febcec0466be	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	28.68	1758420
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0040	plain	5f5d19b0703777b3edbde80b11c4244ddbd8b6ea59ab5e61899409e2ecb04f15	2070264	dd644d424d821dd4a297886cca7f98764c9ba0257b28ebf0fd75124267234184	140916	e5a770fb4ce064771ef2765741116fa1bf817f19d05d71d34446782a308f42b9	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	26.162	1757732
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0041	plain	69618493b3a9b1ad631df719dc5b4e55c4463efe157d8b64684874878fe124e3	2062320	48b3eb9190de410c7f48c1943a508ef1a35ee970d67750e5bdf9fd559d71fb89	140920	ee91596a5423001b2196a217b20bbd096e5b1f046148b21a5e7d6c6a3b57164d	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	28.192	1765908
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0042	plain	36a4dbe7beed941b1d49d4be97fe5962fe2f463b7972328e9b922ccbb730594c	2079200	db03b9e1ba24fc7e335e9b2ed263f713d9e747c3c54a420e2b851c935ab94d7b	140920	bf697eedff573a9285bb7248ff34617739c40e78fb7c75286ff26f17504bad75	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	26.174	1757764
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0043	plain	2fefdb154b376f0b0e35aa4f1f0b451e3b66dd872fa5a6325ee889d43f88b427	2085048	cbc7ab444a1c5df744987f3d1d31df00fd7f96d60f076c7e3b20b530aab89155	141013	012e3c12c43f911dac07224d0a3908e02c7b8b0d58a7df18141bc5e16f5bfe0b	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.563	1763300
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0044	plain	f02458c33d0e3d2571685ca6453490d7d393717ee366ac9f9ff6175dce3db35c	2075656	b9d6e6462cc8adbf8c9222232e1683d8d348a4044903f463cefefdf097739c03	141012	b033bd3e4de26aef273a40548f4e78e1894769bd9116bf4abad092d97084b209	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.089	1772448
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0045	plain	0ae4aa43d95af041a7c64ff601765ec1cdc6addb62361142428c88b5449acfb2	2079808	2e234187be247f84edac27d3f87cd037b419f00d0557a1e70ad61a080b6ea01b	140920	8f2ccceb4b6cd52202b880543c5fd7e0cc5599690bb1de6f3576b87c3263be69	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.581	1762208
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0046	plain	dd412c6b8c5307d7a054237da452f21904aa05d463b60121a09da6d8728e156b	2091728	c0a3e6cb3dce83a29ec941431469231b95fb52192785f61bd0903d0c3d1aa1f8	140920	123caf220c475da2251fce471a683771cbe5adcb30c00efff4bddee5bc8ea641	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.579	1764152
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0047	plain	e8f443759a910582d6b6b5acceb5a423372ba9579e750e5385e590c59f8619ef	2096288	c8704eec1a646d73bd690af201ff0d2fdc8a24a0097ac5aaa8903f8ed07451cb	141013	f15be16c4eec4984c9106151323a35551a5853cd4a9fd780ae3fbd93b80b4c59	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	20.083	1806764
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0048	plain	6013b087e0e3c5108dc21926f76e9838a9a081cda136b370a6ea1ecfd0b520de	2082736	5fc27ecdedbb5549dfec79c7e3a8a222c48c1a9f8d77b2c8eb2c29e43c6d3cb0	141013	3d787287f9e3ae454d1b9bdfdcfd2d548edfe7e556a2a31b5d0eb53b28235c76	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.563	1772244
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0049	plain	cc419124b0515a22517e7863347adb6e2b008634c69ef8256b88860947988f16	2083704	74871883a1ae293e08018eb7d39f737617a5159395afa160854e976ca6e0f418	140918	2c8d77fb1bd0903a0b78c9662aaeead31105520c03251210e5c9b9eb69c4c55c	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.605	1762492
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0050	plain	eae86593646edeb5e1f87e3a1357b3fcfacd12b9b6487c357676be370d7bfa2a	2098920	a5f3e824883fa01aa97e215664a7d4b18674ca29c9d1f518c6cff347dc9ed43e	140916	bfc02c5639695f25adf20cfd27b1d914289d29431dd1ab498a7f985537223a1e	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.115	1766292
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0051	plain	c70433d408fa6e26c5fd22c8acc0ca1d2b56ab1465863f0e3a78d8ba4734282a	2061696	ba3200c5a6ec0402abab84ae43e5c9e2f7a1d4f90b37475647cf13c9dfe2c7a3	140918	0ed2113d4f82a9bd8fc1dfbb5ea2028657467117fd4dc829e388e67976663be2	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.613	1770240
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0052	plain	327d7f099a16c0d538b3ce8c834d73f55aa23908d2e4c3acf8c2fed72c7e5c85	2074040	69dd4649fda7362505dc130ae64f7811c505ea842949731b40b876215226dc7e	141009	5a0a66c085b219d5012dda390d42bc0f6770d5bc42d26a3860929bf40fc6a734	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	29.711	1758728
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0053	plain	6a869bac8604a5ee13224d9c6fe2db71db62b37966429cd6f699c99121ebb653	2079640	89dd24211ca5b31eb67151a68e80da3b9cd87b568678a3d3c5ea6d0d2bfe1195	141013	775aad60e253c36b68e9ef3b53f393cb2fab393ef313508ad94e76f3c77d00e7	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.111	1760804
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0054	plain	a8c121dd362680d3388003df9b6da04defcc07c0e76f1bb32cad4570d1bd3b7b	2078024	c68e5c522711e9f87a848b12a3a9b350ea4c26d5340150160955faa6092ece84	140920	331755004fd82d4e68137d2dff38ba596bfc0baa6e4bf57cdbf577f3fba49540	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.578	1771708
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0055	plain	98ef119069d0883699de2235013bbc220e7a06daa249cb635b7b9b91a60c0ee3	2090960	b11d4e2a735fa6a49ee9bd3bb7902bffc1f6c78d6912abaa287f245fb97931e7	140920	fb2f25625e51109bd65286aac83dd788d4db735425be331e83f4359bb4ce9040	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.581	1772912
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0056	plain	46f6ae6a9f5d3f3cabf083518cd29cf4ef1c2da95318aeb8919506953f14e6f8	2097896	710c6ac10c8904044705c96614a6684ef9d28248e9f7ccd641a11e8203d89a46	141013	f560c18787367dd828133fa6d34eccf18bba660014a4ad4ff179c3e23a54ec74	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.074	1766804
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0057	plain	2f8f654519accd90e072bb020210d8d74e5dfeaf4529e61d24c80360cf5462db	2073520	e277a0b161ca879aa3b9f08e0f03f8902c16300005d3156af58d10a0c7aa741b	141013	da2ed2d8940e2ea37f87f12b703b195931190ba552de678e6dc88282db34a56a	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.109	1771684
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0058	plain	af571485102dcf97a81aa238994e51a1b615a5dff7735a57aff76c8919115937	2077584	e94047c73408c71c4a3745144d425592c813a441edcc688e7853cc86b63ad824	140920	1b7a192f6c3931f384aeebb514857ff0b1062d5e1fd0eabad05e2f7df9ef9b42	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.119	1772144
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0059	plain	4e89bc23e2909a998d948992bde35d2f270c8b576db2f37caa536b62b1f99c7f	2090600	12f7ec2aad311767f13ef12761e66beb3cfa8c43e1bdfb4eeb4403e9d94c0f61	140918	ee55bd5a001c90f1f682790e6ba30bc66908889d7f3704559cd79d723789ac22	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.131	1772816
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0060	plain	0ef0a63e6045b2df8204157726db7b476bd570def6935961e7811cbde9aa9ad1	2070736	ed98a1b475bf9e0512b77c0621d5783baae94523381372d40d1a4ad8df0fd8c9	140916	3ce60f539c52b0039c35609d8ffc4152fd9a1c393d886bad2364e6061de2e612	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.614	1762248
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0061	plain	3ed7d2fce673f463075de64eb340622cead168de07b909b90cfec09bf1fd20e5	2068560	2c127cb7b6848a1d81ac6a00fedcb3d40636cdf3398493c6c0e7ecc940bb7eb6	141013	703426866811e90ddec630771b866ab1444dccbdf1d51c216bba6dd405e6336c	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.63	1761532
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0062	plain	538dfda3886787409e193c85884a1a79deaf7263b6e63b0fec443279e1e8143b	2096752	acf37958d1f3430b603c5f0891d44c587c69a664d4fdee397e9571cf60c94d64	141013	fa01889f3ae15494519743f9d4fb9f47919e5cc0e340f3e21628d034d7b64f37	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.064	1762096
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0063	plain	6c641c71c858f6d86c166d3aa1bf6614857f75a8a7817882315de597b3ccc51a	2071416	5e49f7821548db6a14627e72ae26b8f1d079028f5c8245e29af54869e3f5252f	140920	a6089ec5bb650bbfa9189d4f75826654746c06b0b0584a012ae2ff5594273462	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.593	1758788
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0064	plain	2799524893efcd886ffc54b112f283f56e6eb49e82faaedbb22b1296cd4c61e9	2080000	f3e52e71ef320550239bd1d32f8cdeb4707dbfaf4d11d0ffe028be5b6abba228	140920	9f77e34f9c7a7e623e156933d97ff6f8984f3e5664e87986de51c0a8710ba0ba	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.571	1759484
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0065	plain	efa369270c1a969b664879ebd9c774fdac528b77e27714be0af2c7fcb551dd13	2089304	2c9447371f84be4fd569f3d3f124d6a339f69764d37c319c3d658d22967097d6	140920	1ba6f87ec375e62f32a9c68690b1f6a28a21363cc9fa48cd5d4ffd679bddc138	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.128	1763124
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0066	plain	1acc6b3c7fded83a26370e4cef9cfec96f35ff94d29f96287f9d13da3bad9ff6	2068800	f3cc47758f4b87407f0a7e9c4b387e2b0b328cc59d887661b78b5bf7d2374573	141013	4f78f36228341d8bfdd2ee0030fd249b822f4d938e6592ab8fa4b9307fc6a881	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.096	1771272
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0067	plain	64bfba586089141aa4d190734d2963632ea34feaaf18559925179a92c57a2a57	2066816	853c618956c3a4173d57f4996c1bf5220660b59339f087a9bd2bb45a098166b1	141011	f392fa01e69da8e46ded0cfcde55a6bb70f12cec590104d70f547892996e6130	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.095	1771132
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0068	plain	1a94e10bacb7c09183827bbbcaa30840a1a4bcd2e85c982511a04c770d50741f	2085816	eb5aae8522cf281255756f220b2887716d2b03aaa531845fe44007a072c8a99e	140916	6d820d99fa0b0cae583ed5554d1856c04b12c4a4a004dc69e0a8f1dbb56c0f5f	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	27.105	1762596
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0069	plain	7d54b36348acd4773d18a9cfbe3f72d57e2f3ba30157116d00c00454e3273b51	2073560	fd9b358a5ab72467137dac4cff9d871ddcfea8ed7b961ed7e8eefa5ea122c524	140920	1a361b04c4540ee1ccb284f4e58b957f6b2fce41746a7b287d598ac696709466	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.095	1762060
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0070	plain	702f141ec2451a59fe7bb729b1a159dd8bdcc92495324dc747eda61e193af405	2066528	ab97cc225c04eed27bdbc1f7488af7b411a87edd61074a05ee6cd5a9d13456bb	141011	55386aa76b66efb5b676bff7876bbcefa78a8a9ad4b4a3cae02fc1ba3812c79c	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.075	1762312
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0071	plain	285e1aef8374eb675f9d50c0b583e16bbaa699336209cc6aa2e5ade8a1bdf078	2069672	eabb16b2cf1984cd426c9b1be2c7e0e206ca2cf26ecb3e5457ffb903152cbbe2	141013	c277d9efd47b8f94ec69f0e3a77f2f7d5c51f851afc012b79af6109771510071	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.065	1762288
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0072	plain	993ea1ea33f7d12d678af21a9e45132d8890105ee11845ee874d1aa1900a7684	2075648	8b133dfd6a0555ec3754fe989e1094901f68d4f5512b0f9ef3a6b1c383c096f2	140920	711dc814efd55cbaef6f2d5f80e1906a7c614fd8d5057bc6fa2ad3e66db67caf	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	22.571	1762248
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0073	plain	5847d2746010f113cbb20346c89ce5a288bb7373e0759c1fb8638de1b3eeba82	2094816	8a4a39417eb5356efb05e1dd4e3496530311b4372bffebcafe617ea96df4161e	140927	a0a025d8932ef455a452622cf6ab480cb66cb70f775afe02e1a216da59b1cd54	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	23.077	1764248
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0074	plain	49d0db47e3b4b641b685a18dc3a2fd3b7a29eef91aa78a5d586f512de147c974	2086336	9b6cb8177ca0d56b1840e9e6d0feeb8a179ed27cf77a8eb1bebaab3838d87fea	140932	8bc562db67564311dd2433b51e34aa7d8a7d20ebed58c23ef9205cea54daaed8	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.59	1760040
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0075	plain	29464b1a9ec3d965fcec179a74470280e1224e930d331c37ba2ffff93daebd9b	2088504	b7ceadd9c54384fbcf5c121160c873283b6e0065ff386fb8a9716b11fd24dc36	141025	1577c047ed283af87c2c204bb5a7e8708e97efc35dbf5f20fa7bbba5a9d8b4f7	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	21.588	1769452
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0076	plain	5dde892f1f20432ceaebb9713c430e463b3f7e94cddd31e50bc24bafbf8bfe2b	2093760	8292d79047142137524c6f724b486f92fc5a04f6c8189ba051db779fc0a8142a	141028	46809720eb17491bf21db7068acaa64db8e47f27bc5436b563b25b743b06a2bd	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	20.067	1797748
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0077	plain	704b03184c24e518f597cd3cfcbee2457bd206bba4974eb3a135836f63b521d1	2077176	636e32b9f3feb7500d69b2f4f0695f3bf64addb649edc8b1e6068226d29af68c	140936	3cafad62b313c8869bf22c6f485a746b88ed30e668941e85ef0b64f529cccf99	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	25.094	1772356
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0078	plain	0f29afa20438872d8cbce33873e84739213afa7ed523f8c5e23ef24d88401bc2	2076976	8ce1b25906d526a340d9a267d4ecad6575c191040df212067aa154f7cf9ba4bc	140936	327da6cac6a952c23985e02e55a26ee21a0375e88d8cef43cadbbe6ea156333d	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	26.127	1771728
GeneralCK.Certificates.Generated.LowRatioFamily.Cell0079	plain	f998b045aaade3531d53b6aeeac020a152a1763a07dc7ab1bf2a7c3c89bd891b	2086328	d631e54e9d3224968ca5aef2e8752ced79fe1768decff7d8c561a189bcd85d42	141027	6bb82b8975339a6ed48b804db157f976e7ae1ac3408558f176c8fae9c07ba412	DIFFERENT	canonical-name	MODULE_NAME	DIFFERENT	cluster	24.076	1764108
